snapshot_version,cutoff_date,association_id,disease_code,pmid,subject_type,subject_id,source_field,evidence_text,evidence_start,evidence_end,confidence
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-047,PD,31995497,outcome,PD-R-047-O04,abstract,"Step-based impaired gait features and conventional FoG detection features were extracted from the signals, based on which two FoG prediction models were built using AdaBoost to validate if the use of the impaired gait features can better predict FoG.",443,693,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-047,PD,31995497,population,PD-R-047-P01,title,Prediction of Freezing of Gait in Patients With Parkinson's Disease by Identifying Impaired Gait Patterns.,0,106,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,geography,PD-R-048-G01,affiliation,"Parkinson's Clinic of Eastern Toronto and Movement Disorders Centre, Toronto, Ontario, Canada.",0,94,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,method_model,PD-R-048-M01,abstract,"Our study strives to fulfill these deficits in the literature as we set out to determine the impact of progression of PD, age, gender, and Hoehn and Yahr (H and Y) staging of PD on generalized anxiety.",291,492,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,outcome,PD-R-048-O01,abstract,RESULTS: This study consisted of 310 patients with PD among whom 12% had generalized anxiety.,670,763,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,outcome,PD-R-048-O02,abstract,Neither age nor gender was significant onset predictors at P = 0.05.,764,832,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,outcome,PD-R-048-O03,abstract,The impact of progression of H and Y Stages 2-3 and 2-4 increased the odds of generalized anxiety disorder (GAD) prevalence though it was statistically insignificant at P = 0.05.,833,1011,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,outcome,PD-R-048-O04,abstract,CONCLUSIONS: Clinicians should not expect the risk of developing anxiety to depend on gender nor change as a function of age though it may increase with symptomatic progression of PD as outlined by H and Y.,1012,1218,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-048,PD,30069080,population,PD-R-048-P01,abstract,RESULTS: This study consisted of 310 patients with PD among whom 12% had generalized anxiety.,670,763,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-050,PD,29307561,entity,PD-R-050-E01,abstract,Both ageing and Parkinson's disease have an impact on dopamine neurotransmission.,116,197,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-050,PD,29307561,geography,PD-R-050-G01,affiliation,"Department of Psychiatry, Stellenbosch University, South Africa. Electronic address: [email redacted from public snapshot].",0,105,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-050,PD,29307561,geography,PD-R-050-G02,affiliation,"University of Amsterdam, The Netherlands. Electronic address: [email redacted from public snapshot].",108,194,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-050,PD,29307561,outcome,PD-R-050-O01,abstract,"RESULTS: Relative to the two control groups, Parkinson's disease patients had abnormal task related activity during both reward anticipation in the ventral striatum and reward outcome in the orbitofrontal cortex.",1132,1344,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-050,PD,29307561,outcome,PD-R-050-O02,abstract,There were no effects of ageing.,1345,1377,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-050,PD,29307561,outcome,PD-R-050-O03,abstract,CONCLUSION: These findings demonstrate abnormalities in anticipatory as well as reward outcome processing while treated primarily with levodopa.,1378,1522,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-050,PD,29307561,population,PD-R-050-P01,abstract,"Abnormal responses during reward processing have previously been demonstrated in whole-brain analysis of Parkinson's patients with mild lateralized disease, but the exact impact in regions specific to reward processing is still unknown.",424,660,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-054,PD,33004605,entity,PD-R-054-E01,abstract,Dopamine agonist use was higher in people with only ICD compared to people with only apathy.,942,1034,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-054,PD,33004605,outcome,PD-R-054-O01,abstract,"RESULTS: Prevalence rates included 29.0% of patients with PD with depression, 40.7% with anxiety, 41.3% with apathy, 27.6% with ICDs, and 17.0% with both apathy and ICD.",498,667,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-054,PD,33004605,outcome,PD-R-054-O02,abstract,"The majority (61.6%) of people reporting clinically significant ICDs also reported clinically significant apathy, and more than a third of patients with apathy (41.3%) also reported elevated ICD.",668,863,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-054,PD,33004605,outcome,PD-R-054-O03,abstract,Mood significantly interacted with demographic variables to predict motivational disturbances.,1035,1129,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-054,PD,33004605,outcome,PD-R-054-O04,abstract,CONCLUSIONS: Motivational disturbances are common comorbid conditions in patients with PD.,1130,1220,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-054,PD,33004605,population,PD-R-054-P01,abstract,"METHODS: In this single-center, cross-sectional study, we obtained retrospective demographics and clinical data for 887 patients with idiopathic Parkinson disease (PD) seen at a tertiary care center.",148,347,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,entity,PD-R-055-E01,abstract,freezing of gait (FOG),55,77,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,geography,PD-R-055-G01,affiliation,"Amsterdam, Netherlands",144,166,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,intervention,PD-R-055-I01,abstract,wearing the unfamiliar HoloLens,702,733,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,intervention,PD-R-055-I02,abstract,Holocue on alleviating FOG,591,617,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,method_model,PD-R-055-M01,abstract,Three sessions were conducted,643,672,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,method_model,PD-R-055-M02,abstract,HoloLens 1 mixed-reality headset,175,207,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,method_model,PD-R-055-M03,abstract,number and duration of FOG episodes,1089,1124,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,outcome,PD-R-055-O01,abstract,did significantly increase the number and duration of FOG episodes,1058,1124,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,outcome,PD-R-055-O02,abstract,this unfamiliarity effect disappeared with habituation over sessions,1130,1198,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,outcome,PD-R-055-O03,abstract,Holocue had overall no immediate effect on FOG,1434,1480,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,outcome,PD-R-055-O04,abstract,objective and subjective benefits were observed for some individuals,1491,1559,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-055,PD,35082741,population,PD-R-055-P01,abstract,"24 Parkinson's disease patients with dopaminergic ""ON state"" FOG",357,421,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-056,PD,31946640,method_model,PD-R-056-M01,title,A 3D Deep Residual Convolutional Neural Network for Differential Diagnosis of Parkinsonian Syndromes on 18F-FDG PET Images.,0,123,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-056,PD,31946640,method_model,PD-R-056-M02,title,A 3D Deep Residual Convolutional Neural Network for Differential Diagnosis of Parkinsonian Syndromes on 18F-FDG PET Images.,0,123,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-056,PD,31946640,outcome,PD-R-056-O01,abstract,"Unlike these conventional machine learning methods relying on hand-crafted features, the deep convolutional neural networks, which have achieved significant success in medical applications recently, have the advantage of learning salient feature representations automatically and effectively.",482,774,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-056,PD,31946640,outcome,PD-R-056-O02,abstract,"In addition to improving the accuracy in the differential diagnosis of parkinsonism compared to state-of-the-art approaches, the deep learning methods also discovered saliency features in a number of critical regions (e.g., midbrain), which are widely accepted as characteristic pathological regions for movement disorders but were ignored in the conventional analysis of FDG PET images.",1262,1649,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-056,PD,31946640,population,PD-R-056-P01,abstract,The proposed method was evaluated on a dataset with 920 patients.,1196,1261,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,entity,PD-R-062-E01,title,Differential Vulnerability of Hippocampal Subfields to Amyloid and Tau Deposition in the Lewy Body Diseases.,0,108,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,method_model,PD-R-062-M01,abstract,Participants underwent neuropsychological testing and 3T-MRI with hippocampal segmentation using FreeSurferV7.,527,637,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,method_model,PD-R-062-M02,abstract,PiB-PET and flortaucipir-PET imaging of comorbid β-amyloid (A) and tau (T) were acquired.,638,727,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,method_model,PD-R-062-M03,abstract,Participants underwent neuropsychological testing and 3T-MRI with hippocampal segmentation using FreeSurferV7.,527,637,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,method_model,PD-R-062-M04,abstract,The effects of AD-related deposits on the rate of subregion atrophy were evaluated with mixed-effects models.,985,1094,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,outcome,PD-R-062-O01,abstract,"RESULTS: Of 103 participants (mean age: 70.3 years; 37.3% female), 52 had LBD with impaired cognition (LBD-I), 26 had normal cognition (LBD-N), and 25 were A- healthy controls (HCs).",1095,1277,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,outcome,PD-R-062-O02,abstract,"Volumes of hippocampal subregions prone to AD copathologies, including subiculum (F = 6.9, p = 0.002), presubiculum (F = 7.3, p = 0.001), and parasubiculum (F = 5.9, p = 0.004), were reduced in LBD-I compared with LBD-N and HC.",1278,1505,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,outcome,PD-R-062-O03,abstract,"In LBD-I, reduced CA1, subiculum, and presubiculum volumes were associated with greater functional cognitive impairment (all p < 0.05).",1576,1711,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,outcome,PD-R-062-O04,abstract,"Compared with HC, subiculum volume was reduced in A+T+ but not A-T- participants (F = 2.62, p = 0.043).",1712,1815,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-062,PD,38815233,population,PD-R-062-P01,abstract,"RESULTS: Of 103 participants (mean age: 70.3 years; 37.3% female), 52 had LBD with impaired cognition (LBD-I), 26 had normal cognition (LBD-N), and 25 were A- healthy controls (HCs).",1095,1277,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,geography,PD-R-063-G01,affiliation,"Department of Pharmacy, Peking University Third Hospital, Beijing, China.",0,73,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,geography,PD-R-063-G02,affiliation,"Department of Health Research Methods, Evidence, and Impact, McMaster University, Hamilton, Ontario, Canada.",269,377,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,intervention,PD-R-063-I01,title,"Comparison of the effectiveness, safety, and costs of anti-Parkinson drugs: A multiple-center retrospective study.",0,114,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,outcome,PD-R-063-O01,abstract,RESULTS: A total of 384 patients with eligible medical records for three consecutive years were enrolled.,578,683,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,outcome,PD-R-063-O02,abstract,"Patients treated with carbidopa/levodopa or levodopa/benserazide had significantly lower mean ΔLEDs than other groups (p < 0.01), followed by pramipexole and selegiline.",684,853,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,outcome,PD-R-063-O03,abstract,"Meanwhile, LEDc in the levodopa/benserazide, carbidopa/levodopa, and piribedil groups were significantly lower than those in pramipexole or selegiline groups ($0.088-0.135/day for levodopa/benserazide; $0.070-0.126/day for carbidopa/levodopa; $0.112-0.138/day for piribedil; $0.290-0.332/day for pramipexole; $0.229-0.544/day for selegiline; p < 0.01).",976,1328,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,outcome,PD-R-063-O04,abstract,"CONCLUSIONS: Carbidopa/levodopa or levodopa/benserazide might exhibit better clinical improvement with less medical cost, while piribedil presented less clinical improvement but a higher risk of headache/dizziness, gastrointestinal, and neuropsychiatric symptoms.",1726,1989,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-063,PD,37983933,population,PD-R-063-P01,abstract,RESULTS: A total of 384 patients with eligible medical records for three consecutive years were enrolled.,578,683,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-064,PD,40280955,geography,PD-R-064-G01,affiliation,"Department of Radiology, The Second Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, China.",0,113,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-064,PD,40280955,method_model,PD-R-064-M01,title,Identifying brain degeneration patterns in early-stage Parkinson's disease: a multimodal MRI study.,0,99,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-064,PD,40280955,outcome,PD-R-064-O01,abstract,"Two subtypes were identified: the early-deterioration subtype, characterized by fronto-temporal atrophy, parietal thickening, widespread reductions in fractional anisotropy (FA) values, and increased subcortical iron content, which exhibited more severe baseline symptoms and a trend of faster memory decline; and the early-compensatory subtype, characterized by rostral middle frontal atrophy, parietal-occipital thickening, increased FA values, and normal iron content, which exhibited milder symptoms initially but experienced faster progression of both motor and non-motor symptoms.",475,1061,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-064,PD,40280955,population,PD-R-064-P01,abstract,This study aimed to identify different patterns of early brain degeneration in PD patients and investigate their clinical relevance.,79,211,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,entity,PD-R-067-E01,abstract,Study results highlight dopaminergic mechanisms underlying PI in PD.,1417,1485,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,geography,PD-R-067-G01,affiliation,"Department of Medical, Surgical Sciences and Advanced Technologies ""G.F. Ingrassia"", University of Catania, Catania, Italy; Oasi Research Institute - IRCCS, Troina, Italy.",0,171,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,method_model,PD-R-067-M01,abstract,"Two groups were identified according to the score of the ""postural instability"" MDS-UPDRS item: 15 PD with Postural Stability (PD-PS) and 13 PD with PI.",447,599,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,outcome,PD-R-067-O01,abstract,RESULTS: TT values were significantly different when comparing HC to PD and PD-PS to PD-PI.,956,1047,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,outcome,PD-R-067-O02,abstract,"Significant differences were also found when comparing TT values among ""stable"" vs ""unstable"" trials, as well as when comparing TT values before and after LD administration.",1048,1221,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,outcome,PD-R-067-O03,abstract,"CONCLUSIONS: TT may represent a reliable biomarker of PI in PD, resulting modified by LD.",1327,1416,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,outcome,PD-R-067-O04,abstract,Study results highlight dopaminergic mechanisms underlying PI in PD.,1417,1485,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-067,PD,41177132,population,PD-R-067-P01,abstract,"METHODS: We enrolled N = 28 patients diagnosed with ""clinically definite"" PD.",369,446,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-068,PD,37839283,geography,PD-R-068-G01,affiliation,"James J. and Joan A. Gardner Family Center for Parkinson's Disease and Movement Disorders, Department of Neurology, University of Cincinnati, 260 Stetson St., Suite 2300, Cincinnati, OH 45267-0525, USA; Edmond J. Safra Program in Parkinson's disease and Morton and Gloria Shulman Movement Disorders Clinic, Toronto Western Hospital, University of Toronto, 399 Bathurst St, Toronto, ON M5T 2S6, Canada. Electronic address: [email redacted from public snapshot].",0,447,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-068,PD,37839283,geography,PD-R-068-G02,affiliation,"Toronto Psychology Centre, 131 Bloor St W #410, Toronto, ON M5S 1R1, Canada.",632,708,high
